cusip,isin,name,title,balance,valUSD,pctVal,assetCat,issuerCat,maturityDt,annualizedRt,couponKind
65535HAQ2,US65535HAQ20,NOMURA HOLDINGS INC,Nomura Holdings Inc,15283000.0,14397096.45,0.04834044667,DBT,CORP,2030-01-16,3.1,Fixed
126650DT4,US126650DT42,CVS HEALTH CORP,CVS Health Corp,5983000.0,6066966.02,0.020370763532,DBT,CORP,2030-02-21,5.13,Fixed
03073EAT2,US03073EAT29,CENCORA INC,Cencora Inc,5593000.0,5104569.46,0.017139370331,DBT,CORP,2031-03-15,2.7,Fixed
00206RNF5,US00206RNF54,AT&T INC,AT&T Inc,11170000.0,11037824.27,0.037061178087,DBT,CORP,2031-04-30,4.4,Fixed
754730AK5,US754730AK54,RAYMOND JAMES FINANCIAL,Raymond James Financial Inc,7066000.0,6835446.31,0.022951053287,DBT,CORP,2055-09-11,5.65,Fixed
822905AT2,US822905AT26,SHELL FINANCE US INC,Shell Finance US Inc,13661000.0,15013654.84,0.05041063548,DBT,CORP,2038-12-15,6.38,Fixed
46647PES1,US46647PES11,JPMORGAN CHASE & CO,JPMorgan Chase & Co,15722000.0,15619008.32,0.052443202096,DBT,CORP,2045-11-29,5.53,Fixed
032654AW5,US032654AW53,ANALOG DEVICES INC,Analog Devices Inc,6330000.0,4610824.54,0.015481546473,DBT,CORP,2041-10-01,2.8,Fixed
49326EEJ8,US49326EEJ82,KEYCORP,KeyCorp,6123000.0,5738086.79,0.019266501368,DBT,CORP,2029-10-01,2.55,Fixed
12527GAD5,US12527GAD51,CF INDUSTRIES INC,CF Industries Inc,6460000.0,5870351.23,0.019710599394,DBT,CORP,2043-06-01,4.95,Fixed
126650DX5,US126650DX53,CVS HEALTH CORP,CVS Health Corp,6207000.0,6328683.89,0.021249521189,DBT,CORP,2031-01-30,5.25,Fixed
29444UBH8,US29444UBH86,EQUINIX INC,Equinix Inc,6320000.0,5699796.91,0.019137937258,DBT,,2030-07-15,2.15,Fixed
06051GML0,US06051GML04,BANK OF AMERICA CORP,Bank of America Corp,19029000.0,19342911.9,0.064946776205,DBT,CORP,2031-01-24,5.16,Fixed
68389XAW5,US68389XAW56,ORACLE CORP,Oracle Corp,7646000.0,5829855.56,0.019574629007,DBT,CORP,2044-07-08,4.5,Fixed
87612EBP0,US87612EBP07,TARGET CORP,Target Corp,7494000.0,7506832.73,0.025205335569,DBT,CORP,2032-09-15,4.5,Fixed
097023DT9,US097023DT94,BOEING CO/THE,Boeing Co/The,18001000.0,20312823.43,0.068203402064,DBT,CORP,2054-05-01,6.86,Fixed
50212YAL8,US50212YAL83,LPL HOLDINGS INC,LPL Holdings Inc,6385000.0,6434737.23,0.021605611449,DBT,CORP,2030-03-15,5.2,Fixed
88732JAJ7,US88732JAJ79,TIME WARNER CABLE LLC,Time Warner Cable LLC,11731000.0,11717949.26,0.03934480145,DBT,CORP,2037-05-01,6.55,Fixed
98978VAH6,US98978VAH69,ZOETIS INC,Zoetis Inc,9478000.0,8448776.4,0.028368055073,DBT,CORP,2043-02-01,4.7,Fixed
907818FH6,US907818FH61,UNION PACIFIC CORP,Union Pacific Corp,6928000.0,6453432.0,0.02166838199,DBT,CORP,2030-02-05,2.4,Fixed
172967HS3,US172967HS33,CITIGROUP INC,Citigroup Inc,8234000.0,7730518.9,0.025956395993,DBT,CORP,2044-05-06,5.3,Fixed
278058DZ2,US278058DZ25,EATON CORP,Eaton Corp,14151000.0,13909818.85,0.046704337825,DBT,CORP,2036-03-06,4.8,Fixed
037833DW7,US037833DW79,APPLE INC,Apple Inc,20999000.0,12986527.06,0.043604244852,DBT,CORP,2050-05-11,2.65,Fixed
12189LBG5,US12189LBG59,BURLINGTN NORTH SANTA FE,Burlington Northern Santa Fe LLC,5210000.0,3555032.04,0.011936562162,DBT,CORP,2051-09-15,3.3,Fixed
02079KBA4,US02079KBA43,ALPHABET INC,Alphabet Inc,30034000.0,28952562.76,0.097212644293,DBT,CORP,2055-11-15,5.45,Fixed
87264ADB8,US87264ADB89,T-MOBILE USA INC,T-Mobile USA Inc,8433000.0,8140485.37,0.02733292093,DBT,CORP,2054-01-15,5.75,Fixed
29379VCB7,US29379VCB71,ENTERPRISE PRODUCTS OPER,Enterprise Products Operating LLC,7775000.0,5214123.37,0.017507214289,DBT,CORP,2053-02-15,3.3,Fixed
6174468P7,US6174468P76,MORGAN STANLEY,Morgan Stanley,19123000.0,18363438.26,0.061658044104,DBT,CORP,2031-04-01,3.62,Fixed
30303M8H8,US30303M8H84,META PLATFORMS INC,Meta Platforms Inc,22172000.0,21023501.49,0.070589612018,DBT,CORP,2032-08-15,3.85,Fixed
11135FBQ3,US11135FBQ37,BROADCOM INC,Broadcom Inc,19631000.0,16429105.38,0.055163226503,DBT,CORP,2036-11-15,3.19,Fixed
90261AAJ1,US90261AAJ16,UBS AG STAMFORD CT,UBS AG/Stamford CT,5510000.0,5522182.22,0.018541568852,DBT,CORP,2030-11-29,4.68,Fixed
03027XBC3,US03027XBC39,AMERICAN TOWER CORP,American Tower Corp,4864000.0,4403128.22,0.014784174409,DBT,,2030-06-15,2.1,Fixed
595620AY1,US595620AY17,MIDAMERICAN ENERGY CO,MidAmerican Energy Co,9334000.0,9464428.65,0.031778262374,DBT,CORP,2054-09-15,5.85,Fixed
92343VBT0,US92343VBT08,VERIZON COMMUNICATIONS,Verizon Communications Inc,6392000.0,6918879.78,0.023231193885,DBT,CORP,2043-09-15,6.55,Fixed
023135CQ7,US023135CQ73,AMAZON.COM INC,Amazon.com Inc,9978000.0,10079879.37,0.033844732013,DBT,CORP,2029-12-01,4.65,Fixed
74340XCF6,US74340XCF69,PROLOGIS LP,Prologis LP,5846000.0,5528027.88,0.018561196547,DBT,,2053-06-15,5.25,Fixed
06738EBR5,US06738EBR53,BARCLAYS PLC,Barclays PLC,8671000.0,7814688.46,0.026239008126,DBT,CORP,2032-03-10,2.67,Fixed
278062AH7,US278062AH73,EATON CORP,Eaton Corp,7089000.0,6892609.89,0.023142988724,DBT,CORP,2033-03-15,4.15,Fixed
913017CJ6,US913017CJ69,RTX CORP,RTX Corp,7499000.0,5747861.27,0.019299320675,DBT,CORP,2046-11-01,3.75,Fixed
20030NBM2,US20030NBM20,COMCAST CORP,Comcast Corp,10956000.0,10310084.64,0.03461768131,DBT,CORP,2034-08-15,4.2,Fixed
404119CU1,US404119CU12,HCA INC,HCA Inc,10153000.0,10388698.85,0.034881640508,DBT,CORP,2034-04-01,5.6,Fixed
46647PDC7,US46647PDC77,JPMORGAN CHASE & CO,JPMorgan Chase & Co,16299000.0,16070677.09,0.053959748864,DBT,CORP,2033-04-26,4.59,Fixed
92343VEU4,US92343VEU44,VERIZON COMMUNICATIONS,Verizon Communications Inc,14703000.0,14488318.56,0.048646738814,DBT,CORP,2029-12-03,4.02,Fixed
051473AD8,US051473AD89,AUGUSTA SPINCO CORPORATI,Augusta SpinCo Corp,6912000.0,6866164.45,0.023054194126,DBT,CORP,2031-03-23,4.66,Fixed
03769MAG1,US03769MAG15,APOLLO GLOBAL MANAGEMENT,Apollo Global Management Inc,6690000.0,6754003.23,0.022677595727,DBT,CORP,2036-03-30,5.7,Fixed
001055BJ0,US001055BJ00,AFLAC INC,Aflac Inc,330000.0,319238.87,0.001071893185,DBT,CORP,2030-04-01,3.6,Fixed
29379VCH4,US29379VCH42,ENTERPRISE PRODUCTS OPER,Enterprise Products Operating LLC,10632000.0,10301654.19,0.034589374789,DBT,CORP,2055-02-16,5.55,Fixed
63111XAJ0,US63111XAJ00,NASDAQ INC,Nasdaq Inc,8790000.0,9075487.77,0.030472334062,DBT,CORP,2034-02-15,5.55,Fixed
125523CT5,US125523CT57,CIGNA GROUP/THE,Cigna Group/The,4429000.0,4495127.63,0.015093076456,DBT,CORP,2029-05-15,5.0,Fixed
606822BU7,US606822BU78,MITSUBISHI UFJ FIN GRP,Mitsubishi UFJ Financial Group Inc,9410000.0,8501285.71,0.028544363088,DBT,CORP,2030-07-17,2.05,Fixed
060505GQ1,US060505GQ16,BANK OF AMERICA CORP,Bank of America Corp,17548000.0,17282214.48,0.058027670392,DBT,CORP,2032-02-06,4.46,Fixed
35177PAL1,US35177PAL13,ORANGE SA,Orange SA,14675000.0,17234970.1,0.057869040182,DBT,CORP,2031-03-01,9.0,Fixed
437076CQ3,US437076CQ35,HOME DEPOT INC,Home Depot Inc/The,10668000.0,7684006.78,0.025800224458,DBT,CORP,2052-04-15,3.63,Fixed
573284BB1,US573284BB17,MARTIN MARIETTA MATERIAL,Martin Marietta Materials Inc,6336000.0,6108772.03,0.020511133585,DBT,CORP,2054-12-01,5.5,Fixed
74432QCF0,US74432QCF00,PRUDENTIAL FINANCIAL INC,Prudential Financial Inc,10328000.0,7512061.5,0.025222891961,DBT,CORP,2051-03-13,3.7,Fixed
341081GT8,US341081GT84,FLORIDA POWER & LIGHT CO,Florida Power & Light Co,2770000.0,2830450.82,0.009503670229,DBT,CORP,2029-06-15,5.15,Fixed
80282KBQ8,US80282KBQ85,SANTANDER HOLDINGS USA,Santander Holdings USA Inc,7036000.0,7212507.21,0.024217092755,DBT,CORP,2031-03-20,5.74,Fixed
11135FCY5,US11135FCY51,BROADCOM INC,Broadcom Inc,21749000.0,21146424.38,0.071002344365,DBT,CORP,2036-02-15,4.8,Fixed
458140CQ1,US458140CQ17,INTEL CORP,Intel Corp,15331000.0,15266629.73,0.051260037248,DBT,CORP,2031-06-01,4.65,Fixed
871607AC1,US871607AC15,SYNOPSYS INC,Synopsys Inc,11951000.0,12016830.89,0.040348342097,DBT,CORP,2030-04-01,4.85,Fixed
191216CM0,US191216CM09,COCA-COLA CO/THE,Coca-Cola Co/The,6405000.0,6007022.76,0.020169494896,DBT,CORP,2029-09-06,2.13,Fixed
209111GG2,US209111GG25,CON EDISON CO OF NY INC,Consolidated Edison Co of New York Inc,8479000.0,8579174.3,0.028805885906,DBT,CORP,2053-11-15,5.9,Fixed
94106LBY4,US94106LBY48,WASTE MANAGEMENT INC,Waste Management Inc,5898000.0,5998877.62,0.020142146347,DBT,CORP,2031-07-03,4.95,Fixed
478160BJ2,US478160BJ28,JOHNSON & JOHNSON,Johnson & Johnson,11286000.0,11248756.2,0.037769414206,DBT,CORP,2033-12-05,4.38,Fixed
11135FCT6,US11135FCT66,BROADCOM INC,Broadcom Inc,23762000.0,21379032.58,0.071783361865,DBT,CORP,2034-04-15,3.47,Fixed
929903AM4,US929903AM44,WACHOVIA CORP,Wachovia Corp,6923000.0,6985429.54,0.023454644852,DBT,CORP,2035-08-01,5.5,Fixed
42809HAC1,US42809HAC16,HESS CORP,Hess Corp,6289000.0,6656963.73,0.022351770809,DBT,CORP,2040-01-15,6.0,Fixed
21688ABH4,US21688ABH41,COOPERAT RABOBANK UA/NY,Cooperatieve Rabobank UA/NY,2789000.0,2799994.24,0.009401407617,DBT,CORP,2029-10-17,4.49,Fixed
961214ET6,US961214ET65,WESTPAC BANKING CORP,Westpac Banking Corp,9068000.0,8131860.49,0.02730396158,DBT,CORP,2031-06-03,2.15,Fixed
04636NAN3,US04636NAN30,ASTRAZENECA FINANCE LLC,Astrazeneca Finance LLC,10962000.0,11093619.64,0.03724851955,DBT,CORP,2034-02-26,5.0,Fixed
053015AH6,US053015AH60,AUTOMATIC DATA PROCESSNG,Automatic Data Processing Inc,4941000.0,4831936.32,0.016223962991,DBT,CORP,2034-09-09,4.45,Fixed
92343VEA8,US92343VEA89,VERIZON COMMUNICATIONS,Verizon Communications Inc,10936000.0,10628784.79,0.035687765661,DBT,CORP,2033-08-10,4.5,Fixed
478160CX0,US478160CX03,JOHNSON & JOHNSON,Johnson & Johnson,6582000.0,6566580.35,0.022048294829,DBT,CORP,2054-06-01,5.25,Fixed
46625HHF0,US46625HHF01,JPMORGAN CHASE & CO,JPMorgan Chase & Co,23521000.0,25973144.22,0.087208792229,DBT,CORP,2038-05-15,6.4,Fixed
931142FT5,US931142FT56,WALMART INC,Walmart Inc,9256000.0,9184888.0,0.030839662016,DBT,CORP,2031-04-30,4.15,Fixed
125523CL2,US125523CL22,CIGNA GROUP/THE,Cigna Group/The,10142000.0,9376562.98,0.031483239989,DBT,CORP,2030-03-15,2.4,Fixed
233835AQ0,US233835AQ08,MERCEDES-BENZ FIN NA,Mercedes-Benz Finance North America LLC,9415000.0,10856172.88,0.036451255846,DBT,CORP,2031-01-18,8.5,Fixed
244199BM6,US244199BM65,DEERE & COMPANY,Deere & Co,6037000.0,6206068.6,0.020837821655,DBT,CORP,2055-01-19,5.7,Fixed
89352HAD1,US89352HAD17,TRANSCANADA PIPELINES,TransCanada PipeLines Ltd,7237000.0,7696821.61,0.025843252204,DBT,CORP,2037-10-15,6.2,Fixed
375558BJ1,US375558BJ18,GILEAD SCIENCES INC,Gilead Sciences Inc,11523000.0,10581006.27,0.035527341994,DBT,CORP,2036-09-01,4.0,Fixed
842587DR5,US842587DR51,SOUTHERN CO,Southern Co/The,7730000.0,7821645.33,0.026262366877,DBT,CORP,2033-06-15,5.2,Fixed
718172DE6,US718172DE67,PHILIP MORRIS INTL INC,Philip Morris International Inc,5577000.0,5819470.11,0.019539758275,DBT,CORP,2033-09-07,5.63,Fixed
46647PEY8,US46647PEY88,JPMORGAN CHASE & CO,JPMorgan Chase & Co,17760000.0,18041538.62,0.060577216978,DBT,CORP,2031-04-22,5.1,Fixed
278058EA6,US278058EA64,EATON CORP,Eaton Corp,8113000.0,7970452.16,0.0267620085,DBT,CORP,2056-03-06,5.45,Fixed
46590XBC9,US46590XBC92,JBS NV/USA FOODS/FOOD CO,JBS NV/JBS USA Foods Group Holdings Inc/JBS USA Food Co Holdings,8023000.0,7968477.3,0.026755377606,DBT,CORP,2057-05-10,6.4,Fixed
16411QAK7,US16411QAK76,CHENIERE ENERGY PARTNERS,Cheniere Energy Partners LP,5808000.0,5599635.68,0.018801630655,DBT,CORP,2031-03-01,4.0,Fixed
438516BZ8,US438516BZ80,HONEYWELL INTERNATIONAL,Honeywell International Inc,7403000.0,6710949.79,0.022533037238,DBT,CORP,2030-06-01,1.95,Fixed
828807EB9,US828807EB93,SIMON PROPERTY GROUP LP,Simon Property Group LP,7992000.0,7877710.4,0.026450613899,DBT,,2031-01-15,4.3,Fixed
695114DD7,US695114DD77,PACIFICORP,PacifiCorp,8087000.0,8193077.18,0.027509505952,DBT,CORP,2034-02-15,5.45,Fixed
037833BA7,US037833BA77,APPLE INC,Apple Inc,14712000.0,11303388.49,0.03795285045,DBT,CORP,2045-02-09,3.45,Fixed
606822DH4,US606822DH40,MITSUBISHI UFJ FIN GRP,Mitsubishi UFJ Financial Group Inc,10793000.0,11075549.95,0.03718784781,DBT,CORP,2036-01-16,5.57,Fixed
191216DR8,US191216DR86,COCA-COLA CO/THE,Coca-Cola Co/The,6935000.0,7125981.58,0.023926569759,DBT,CORP,2034-05-13,5.0,Fixed
78016FZQ0,US78016FZQ08,ROYAL BANK OF CANADA,Royal Bank of Canada,10483000.0,10072416.53,0.03381967439,DBT,CORP,2032-05-04,3.88,Fixed
21036PBH0,US21036PBH01,CONSTELLATION BRANDS INC,Constellation Brands Inc,9461000.0,8350581.35,0.028038350219,DBT,CORP,2031-08-01,2.25,Fixed
67077MBB3,US67077MBB37,NUTRIEN LTD,Nutrien Ltd,5473000.0,5436865.61,0.018255105325,DBT,CORP,2053-03-27,5.8,Fixed
606822DL5,US606822DL51,MITSUBISHI UFJ FIN GRP,Mitsubishi UFJ Financial Group Inc,11808000.0,12144000.18,0.04077533238,DBT,CORP,2036-04-24,5.62,Fixed
61776NVG5,US61776NVG59,MORGAN STANLEY PVT BANK,Morgan Stanley Private Bank NA,21765000.0,21693519.39,0.072839299285,DBT,CORP,2031-07-18,4.73,Fixed
92343VGJ7,US92343VGJ70,VERIZON COMMUNICATIONS,Verizon Communications Inc,28431000.0,25912738.39,0.087005970444,DBT,CORP,2031-03-21,2.55,Fixed
11271LAB8,US11271LAB80,BROOKFIELD FINANCE INC,Brookfield Finance Inc,7514000.0,6396980.03,0.021478835893,DBT,CORP,2047-09-20,4.7,Fixed
64110LBA3,US64110LBA35,NETFLIX INC,Netflix Inc,5142000.0,4995891.1,0.016774466165,DBT,CORP,2054-08-15,5.4,Fixed
842400JG9,US842400JG95,SOUTHERN CAL EDISON,Southern California Edison Co,8164000.0,8153142.7,0.027375419846,DBT,CORP,2035-03-01,5.45,Fixed
665772CX5,US665772CX54,NORTHERN STATES PWR-MINN,Northern States Power Co/MN,6718000.0,6143378.56,0.020627330287,DBT,CORP,2053-05-15,5.1,Fixed
91159HHW3,US91159HHW34,US BANCORP,US Bancorp,4689000.0,4468320.19,0.015003066389,DBT,CORP,2029-07-30,3.0,Fixed
125523CF5,US125523CF53,CIGNA GROUP/THE,Cigna Group/The,10050000.0,8799474.48,0.029545577353,DBT,CORP,2046-07-15,4.8,Fixed
458140CJ7,US458140CJ73,INTEL CORP,Intel Corp,16618000.0,15810077.71,0.053084746708,DBT,CORP,2053-02-10,5.7,Fixed
61746BEG7,US61746BEG77,MORGAN STANLEY,Morgan Stanley,15670000.0,13142419.6,0.044127677826,DBT,CORP,2047-01-22,4.38,Fixed
09261HBW6,US09261HBW60,BLACKSTONE PRIVATE CRE,Blackstone Private Credit Fund,6015000.0,5778978.62,0.019403801923,DBT,CORP,2034-11-22,6.0,Fixed
437076AS1,US437076AS19,HOME DEPOT INC,Home Depot Inc/The,22456000.0,23853286.42,0.08009104642,DBT,CORP,2036-12-16,5.88,Fixed
341081FQ5,US341081FQ54,FLORIDA POWER & LIGHT CO,Florida Power & Light Co,9844000.0,7760358.91,0.026056588377,DBT,CORP,2048-03-01,3.95,Fixed
776696AJ5,US776696AJ52,ROPER TECHNOLOGIES INC,Roper Technologies Inc,6773000.0,6540773.47,0.021961644294,DBT,CORP,2034-10-15,4.9,Fixed
009158BA3,US009158BA32,AIR PRODUCTS & CHEMICALS,Air Products and Chemicals Inc,7490000.0,4696577.54,0.015769475247,DBT,CORP,2050-05-15,2.8,Fixed
16411RAP4,US16411RAP47,CHENIERE ENERGY INC,Cheniere Energy Inc,8660000.0,8532336.01,0.028648619205,DBT,CORP,2036-07-30,5.2,Fixed
74340XCV1,US74340XCV10,PROLOGIS LP,Prologis LP,5681000.0,5569082.6,0.01869904403,DBT,,2036-06-15,4.9,Fixed
55354GAR1,US55354GAR11,MSCI INC,MSCI Inc,9905000.0,9744305.24,0.032717990702,DBT,CORP,2035-09-01,5.25,Fixed
26442CBL7,US26442CBL72,DUKE ENERGY CAROLINAS,Duke Energy Carolinas LLC,5048000.0,4805091.75,0.016133828254,DBT,CORP,2054-01-15,5.4,Fixed
00287YCB3,US00287YCB39,ABBVIE INC,AbbVie Inc,41332000.0,33776940.25,0.113411227361,DBT,CORP,2049-11-21,4.25,Fixed
341081GU5,US341081GU57,FLORIDA POWER & LIGHT CO,Florida Power & Light Co,8193000.0,8407078.17,0.028228046907,DBT,CORP,2034-06-15,5.3,Fixed
57636QBC7,US57636QBC78,MASTERCARD INC,Mastercard Inc,10167000.0,9963176.05,0.033452882821,DBT,CORP,2035-01-15,4.55,Fixed
20030NCY5,US20030NCY58,COMCAST CORP,Comcast Corp,8340000.0,6444313.0,0.021637763557,DBT,CORP,2039-11-01,3.25,Fixed
29273VBB5,US29273VBB53,ENERGY TRANSFER LP,Energy Transfer LP,7790000.0,7593938.94,0.025497807951,DBT,CORP,2054-09-01,6.05,Fixed
53944YAU7,US53944YAU73,LLOYDS BANKING GROUP PLC,Lloyds Banking Group PLC,10274000.0,10239384.84,0.034380295951,DBT,CORP,2033-08-11,4.98,Fixed
87264ADN2,US87264ADN28,T-MOBILE USA INC,T-Mobile USA Inc,6502000.0,5844232.32,0.019622901171,DBT,CORP,2055-06-15,5.25,Fixed
816851AP4,US816851AP42,SEMPRA,Sempra,6864000.0,7040058.85,0.023638071091,DBT,CORP,2039-10-15,6.0,Fixed
02079KAD9,US02079KAD90,ALPHABET INC,Alphabet Inc,12570000.0,11049762.83,0.037101263623,DBT,CORP,2030-08-15,1.1,Fixed
26875PAY7,US26875PAY79,EOG RESOURCES INC,EOG Resources Inc,7123000.0,7207221.64,0.024199345648,DBT,CORP,2032-07-15,5.0,Fixed
031162CD0,US031162CD02,AMGEN INC,Amgen Inc,10271000.0,8678398.25,0.029139045448,DBT,CORP,2048-06-15,4.56,Fixed
747525BK8,US747525BK80,QUALCOMM INC,QUALCOMM Inc,7590000.0,6954726.11,0.023351553404,DBT,CORP,2030-05-20,2.15,Fixed
46647PDR4,US46647PDR47,JPMORGAN CHASE & CO,JPMorgan Chase & Co,33190000.0,33845519.1,0.113641491307,DBT,CORP,2034-06-01,5.35,Fixed
842587CX3,US842587CX39,SOUTHERN CO,Southern Co/The,12788000.0,10675900.67,0.035845964412,DBT,CORP,2046-07-01,4.4,Fixed
04636NAM5,US04636NAM56,ASTRAZENECA FINANCE LLC,Astrazeneca Finance LLC,6310000.0,6409166.07,0.02151975238,DBT,CORP,2031-02-26,4.9,Fixed
539830BW8,US539830BW87,LOCKHEED MARTIN CORP,Lockheed Martin Corp,8932000.0,9263824.69,0.031104703989,DBT,CORP,2033-01-15,5.25,Fixed
00206RMN9,US00206RMN97,AT&T INC,AT&T Inc,46915000.0,31849697.42,0.106940215684,DBT,CORP,2057-12-01,3.8,Fixed
89115KAM2,US89115KAM27,TORONTO-DOMINION BANK,Toronto-Dominion Bank/The,5584000.0,5528909.37,0.018564156284,DBT,CORP,2031-01-13,4.41,Fixed
38141GB29,US38141GB292,GOLDMAN SACHS GROUP INC,Goldman Sachs Group Inc/The,14951000.0,15087084.0,0.050657185081,DBT,CORP,2030-07-23,5.05,Fixed
717081EW9,US717081EW90,PFIZER INC,Pfizer Inc,11383000.0,10653009.35,0.035769103315,DBT,CORP,2030-04-01,2.63,Fixed
822905AG0,US822905AG05,SHELL FINANCE US INC,Shell Finance US Inc,12389000.0,8568317.88,0.02876943382,DBT,CORP,2050-04-06,3.25,Fixed
716973AD4,US716973AD41,PFIZER INVESTMENT ENTER,Pfizer Investment Enterprises Pte Ltd,9934000.0,9982220.63,0.033516827902,DBT,CORP,2030-05-19,4.65,Fixed
655844CP1,US655844CP18,NORFOLK SOUTHERN CORP,Norfolk Southern Corp,8282000.0,6913247.11,0.023212281337,DBT,CORP,2053-06-01,4.55,Fixed
76720AAW6,US76720AAW62,RIO TINTO FIN USA PLC,RIO TINTO FIN USA PLC,5050000.0,5162600.86,0.017334219605,DBT,CORP,2065-03-14,5.88,Fixed
61747YFJ9,US61747YFJ91,MORGAN STANLEY,Morgan Stanley,15991000.0,17460301.05,0.058625623206,DBT,CORP,2034-11-01,6.63,Fixed
404119CQ0,US404119CQ00,HCA INC,HCA Inc,9442000.0,9640888.18,0.032370752153,DBT,CORP,2033-06-01,5.5,Fixed
45866FAW4,US45866FAW41,INTERCONTINENTALEXCHANGE,Intercontinental Exchange Inc,9054000.0,8970044.07,0.03011829076,DBT,CORP,2033-03-15,4.6,Fixed
694308KQ9,US694308KQ98,PACIFIC GAS & ELECTRIC,Pacific Gas and Electric Co,1295000.0,1323812.46,0.004444902195,DBT,CORP,2029-05-15,5.55,Fixed
12189LBD2,US12189LBD29,BURLINGTN NORTH SANTA FE,Burlington Northern Santa Fe LLC,6891000.0,5579249.91,0.018733182323,DBT,CORP,2048-12-15,4.15,Fixed
125523CJ7,US125523CJ75,CIGNA GROUP/THE,Cigna Group/The,9431000.0,7364630.18,0.024727868823,DBT,CORP,2040-03-15,3.2,Fixed
12636YAF9,US12636YAF97,CRH AMERICA FINANCE INC,CRH America Finance Inc,9956000.0,10168063.8,0.034140824684,DBT,CORP,2035-01-09,5.5,Fixed
29273VBF6,US29273VBF67,ENERGY TRANSFER LP,Energy Transfer LP,9442000.0,9389944.37,0.031528170046,DBT,CORP,2055-04-01,6.2,Fixed
92343VHH0,US92343VHH06,VERIZON COMMUNICATIONS,Verizon Communications Inc,11222000.0,11037870.55,0.037061333479,DBT,CORP,2045-11-30,5.75,Fixed
72650RBQ4,US72650RBQ48,PLAINS ALL AMERICAN PIPE,Plains All American Pipeline LP,4739000.0,4902979.35,0.016462500797,DBT,CORP,2035-06-15,5.95,Fixed
31620MCE4,US31620MCE49,FIDELITY NATL INFO SERV,Fidelity National Information Services Inc,12236000.0,12137341.13,0.040752973604,DBT,CORP,2031-03-10,4.8,Fixed
29278NAQ6,US29278NAQ60,ENERGY TRANSFER LP,Energy Transfer LP,11662000.0,11267164.33,0.037831222309,DBT,CORP,2030-05-15,3.75,Fixed
55336VAL4,US55336VAL45,MPLX LP,MPLX LP,6665000.0,5995594.73,0.020131123543,DBT,CORP,2047-03-01,5.2,Fixed
037833DZ0,US037833DZ01,APPLE INC,Apple Inc,7432000.0,4335470.58,0.014557003565,DBT,CORP,2050-08-20,2.4,Fixed
458140CK4,US458140CK47,INTEL CORP,Intel Corp,7902000.0,7616797.86,0.025574560261,DBT,CORP,2063-02-10,5.9,Fixed
91324PCX8,US91324PCX87,UNITEDHEALTH GROUP INC,UnitedHealth Group Inc,8259000.0,6692295.78,0.022470403555,DBT,CORP,2047-01-15,4.2,Fixed
00287YAM1,US00287YAM12,ABBVIE INC,AbbVie Inc,25687000.0,22637891.45,0.076010172478,DBT,CORP,2042-11-06,4.4,Fixed
29379VAW3,US29379VAW37,ENTERPRISE PRODUCTS OPER,Enterprise Products Operating LLC,5976000.0,5519774.23,0.018533483659,DBT,CORP,2042-08-15,4.85,Fixed
456837BC6,US456837BC65,ING GROEP NV,ING Groep NV,5224000.0,5052901.98,0.016965888888,DBT,CORP,2033-03-28,4.25,Fixed
254687FZ4,US254687FZ49,WALT DISNEY COMPANY/THE,Walt Disney Co/The,17761000.0,13002634.51,0.043658328072,DBT,CORP,2051-01-13,3.6,Fixed
717081DK6,US717081DK61,PFIZER INC,Pfizer Inc,7144000.0,6231926.95,0.020924645009,DBT,CORP,2044-05-15,4.4,Fixed
58013MFS8,US58013MFS89,MCDONALD'S CORP,McDonald's Corp,6378000.0,6402327.61,0.021496791208,DBT,CORP,2032-09-09,4.6,Fixed
717081EZ2,US717081EZ22,PFIZER INC,Pfizer Inc,9768000.0,7119177.25,0.023903723183,DBT,CORP,2040-05-28,2.55,Fixed
06051GJW0,US06051GJW06,BANK OF AMERICA CORP,Bank of America Corp,26042000.0,20135934.82,0.067609471583,DBT,CORP,2042-04-22,3.31,Fixed
24422EXU8,US24422EXU80,JOHN DEERE CAPITAL CORP,John Deere Capital Corp,6375000.0,6448506.3,0.021651843201,DBT,CORP,2034-06-12,5.05,Fixed
911312AJ5,US911312AJ59,UNITED PARCEL SERVICE,United Parcel Service Inc,12190000.0,13239300.57,0.044452970456,DBT,CORP,2038-01-15,6.2,Fixed
345397J61,US345397J614,FORD MOTOR CREDIT CO LLC,Ford Motor Credit Co LLC,9726000.0,9693138.76,0.032546191443,DBT,CORP,2031-04-09,5.42,Fixed
404119DL0,US404119DL04,HCA INC,HCA Inc,9295000.0,9197770.58,0.030882917243,DBT,CORP,2036-05-15,5.3,Fixed
501044DW8,US501044DW87,KROGER CO,Kroger Co/The,15118000.0,14182971.35,0.047621488995,DBT,CORP,2054-09-15,5.5,Fixed
49177JAP7,US49177JAP75,KENVUE INC,Kenvue Inc,10869000.0,9907829.33,0.033267047769,DBT,CORP,2053-03-22,5.05,Fixed
74834LBB5,US74834LBB53,QUEST DIAGNOSTICS INC,Quest Diagnostics Inc,5365000.0,5030081.83,0.016889266755,DBT,CORP,2030-06-30,2.95,Fixed
66989HBH0,US66989HBH03,NOVARTIS CAPITAL CORP,Novartis Capital Corp,15223000.0,15112727.63,0.050743287479,DBT,CORP,2033-03-18,4.6,Fixed
